[u'Alassane Plea'],"['79', '78']","['29', '30', '40']","['63', '81', '83', '39', '78', '76']","['78', '76', '68']","['76', '78', '77', '77', '76', '77', '71']","['73', '83', '82', '81', '78', '74', '67', '81']","['12', '11', '15', '16', '15']",['Early Crosser']
[u'Luka Milivojevi\u0107'],"['76', '62']","['78', '73', '78']","['88', '78', '66', '80', '73', '76']","['66', '81', '79']","['53', '90', '82', '63', '56', '62', '62']","['75', '84', '55', '77', '71', '81', '91', '50']","['6', '13', '9', '16', '12']","['Leadership', 'Argues With Officials']"
[u'Luke Shaw'],"['80', '81']","['80', '79', '82']","['82', '80', '73', '81', '74', '76']","['77', '78', '71']","['81', '79', '75', '74', '83', '75', '79']","['75', '70', '44', '54', '76', '58', '53', '54']","['7', '10', '12', '13', '7']","['Power Free-Kick', 'Early Crosser']"
[u'Alessio Cragno'],"['21', '13']","['20', '12', '11']","['33', '71', '15', '19', '42', '59']","['15', '26', '25']","['41', '43', '55', '43', '37', '37', '74']","['12', '52', '12', '17', '11', '12', '31', '13']","['76', '84', '78', '69', '88']",['Flair Passes']
[u'Bernat'],"['86', '84']","['75', '78', '81']","['75', '83', '80', '79', '79', '79']","['84', '83', '73']","['85', '80', '57', '88', '82', '86', '73']","['55', '64', '65', '62', '78', '51', '53', '61']","['11', '8', '9', '12', '16']",[]
[u'Marcel Sabitzer'],"['81', '79']","['60', '53', '56']","['73', '84', '80', '57', '79', '75']","['72', '78', '72']","['75', '84', '75', '80', '73', '75', '71']","['56', '88', '79', '85', '74', '78', '65', '78']","['15', '11', '13', '14', '13']","['Power Free-Kick', 'Argues With Officials', 'Speed Dribbler (CPU AI Only)']"
[u'Willi Orban'],"['59', '53']","['81', '80', '85']","['80', '75', '39', '81', '45', '70']","['39', '71', '59']","['51', '68', '85', '56', '53', '48', '90']","['86', '39', '40', '29', '28', '32', '41', '33']","['10', '15', '12', '15', '6']","['Diver', 'Long Passer (CPU AI Only)']"
[u'Eran Zahavi'],"['83', '82']","['30', '34', '41']","['58', '82', '83', '38', '81', '74']","['65', '78', '69']","['76', '77', '68', '72', '74', '89', '75']","['69', '79', '86', '81', '74', '78', '75', '77']","['8', '13', '12', '13', '16']","['Beat Offside Trap', 'Selfish', 'Argues With Officials', 'Speed Dribbler (CPU AI Only)', 'Fan Favourite']"
[u'Tom\xe1\u0161 Vacl\xedk'],"['20', '14']","['20', '18', '18']","['29', '78', '15', '23', '68', '60']","['15', '17', '38']","['36', '38', '73', '56', '37', '36', '73']","['19', '56', '14', '16', '17', '16', '13', '13']","['82', '82', '72', '74', '85']","['Giant Throw-in', 'Swerve Pass', 'Acrobatic Clearance']"
[u'Alessandro Florenzi'],"['79', '78']","['76', '78', '79']","['79', '80', '82', '79', '76', '80']","['77', '77', '75']","['85', '89', '63', '82', '79', '87', '74']","['72', '82', '70', '82', '73', '79', '76', '87']","['11', '9', '8', '10', '10']","['Early Crosser', 'Giant Throw-in']"
[u'Geoffrey Kondogbia'],"['82', '79']","['77', '81', '80']","['86', '83', '77', '78', '79', '84']","['65', '83', '79']","['65', '82', '92', '66', '73', '73', '78']","['75', '86', '69', '80', '62', '56', '45', '62']","['8', '15', '10', '10', '10']","['Beat Offside Trap', 'Fan Favourite']"
[u'RafinhaL'],"['83', '86']","['68', '66', '72']","['44', '77', '77', '70', '81', '80']","['72', '85', '76']","['68', '59', '66', '79', '67', '79', '74']","['55', '79', '73', '82', '75', '61', '67', '76']","['13', '11', '6', '15', '7']","['Power Free-Kick', 'Selfish', 'Finesse Shot', 'Fan Favourite']"
[u'Jordi Masip'],"['25', '17']","['21', '13', '14']","['21', '77', '11', '16', '62', '65']","['20', '42', '38']","['65', '41', '54', '67', '65', '70', '85']","['13', '54', '12', '13', '21', '20', '12', '19']","['77', '82', '82', '72', '84']","['Second Wind', 'Flair Passes']"
[u'Granit Xhaka'],"['80', '70']","['64', '69', '72']","['92', '73', '75', '71', '82', '74']","['73', '85', '85']","['48', '79', '77', '61', '52', '49', '30']","['62', '90', '53', '79', '76', '77', '63', '50']","['7', '7', '8', '11', '13']","['Long Throw-in', 'Injury Prone', 'Leadership', 'Argues With Officials', 'Finesse Shot']"
[u'Jonathan VieraL'],"['80', '82']","['56', '55', '68']","['56', '81', '72', '73', '82', '80']","['75', '83', '78']","['85', '80', '67', '93', '76', '90', '91']","['41', '70', '78', '79', '80', '76', '74', '65']","['14', '16', '16', '9', '9']","['Finesse Shot', 'Fan Favourite']"
[u'Sebasti\xe1n Coates'],"['62', '64']","['82', '85', '84']","['83', '74', '49', '80', '64', '73']","['17', '70', '74']","['44', '77', '94', '31', '63', '32', '50']","['80', '50', '42', '30', '39', '19', '72', '39']","['16', '16', '13', '15', '13']","['Diver', 'Injury Prone', 'Leadership']"
[u'Andr\xe9 Almeida'],"['79', '75']","['83', '80', '84']","['81', '78', '70', '79', '72', '77']","['83', '80', '75']","['66', '88', '80', '60', '69', '66', '77']","['77', '76', '58', '67', '78', '42', '43', '54']","['12', '14', '6', '7', '8']","['Diver', 'Dives Into Tackles (CPU AI Only)']"
[u'Jes\xfas Corona'],"['85', '90']","['64', '54', '63']","['64', '80', '80', '59', '78', '85']","['79', '76', '65']","['88', '74', '39', '87', '79', '91', '72']","['67', '66', '72', '67', '85', '67', '68', '75']","['14', '11', '6', '10', '9']","['Selfish', 'Fan Favourite']"
[u'Henrikh MkhitaryanL'],"['83', '83']","['53', '55', '53']","['69', '79', '81', '60', '82', '76']","['78', '80', '73']","['79', '76', '59', '83', '77', '80', '66']","['53', '83', '73', '72', '82', '66', '72', '77']","['5', '5', '11', '14', '7']","['Selfish', 'Giant Throw-in']"
[u'Marcos Alonso'],"['83', '78']","['75', '78', '81']","['75', '82', '77', '79', '69', '75']","['83', '83', '73']","['68', '91', '76', '58', '65', '64', '72']","['83', '84', '68', '77', '85', '86', '64', '70']","['9', '9', '7', '13', '12']",['Argues With Officials']
[u'Nemanja Mati\u0107'],"['78', '76']","['79', '75', '83']","['78', '77', '69', '82', '73', '81']","['71', '82', '84']","['45', '69', '84', '47', '51', '43', '65']","['74', '84', '59', '74', '72', '67', '64', '73']","['14', '7', '15', '12', '9']","['Diver', 'Leadership']"
[u'Adem Ljaji\u0107'],"['86', '85']","['39', '35', '35']","['54', '74', '73', '32', '80', '78']","['82', '80', '77']","['81', '72', '59', '81', '76', '81', '63']","['48', '82', '70', '81', '80', '85', '75', '74']","['6', '6', '14', '7', '12']","['Beat Offside Trap', 'Argues With Officials', 'Speed Dribbler (CPU AI Only)', 'Fan Favourite']"
[u'Nicolas Nkoulou'],"['72', '68']","['82', '78', '83']","['79', '78', '54', '83', '63', '78']","['60', '72', '70']","['70', '64', '77', '74', '70', '66', '83']","['77', '58', '33', '46', '37', '28', '50', '64']","['15', '6', '7', '6', '7']",[]
[u'Luiz Gustavo'],"['73', '68']","['82', '82', '79']","['84', '83', '53', '83', '69', '84']","['63', '75', '76']","['61', '85', '81', '62', '56', '62', '76']","['72', '78', '48', '73', '42', '64', '58', '54']","['12', '10', '6', '11', '13']","['Injury Prone', 'Leadership']"
[u'Sebastian Giovinco'],"['86', '86']","['23', '28', '29']","['75', '83', '83', '26', '78', '82']","['72', '80', '76']","['84', '75', '42', '93', '78', '94', '34']","['34', '80', '78', '81', '90', '92', '73', '75']","['3', '6', '3', '6', '3']","['Selfish', 'Argues With Officials', 'Finesse Shot', 'Fan Favourite']"
[u'Nicol\xe1s Gait\xe1n'],"['81', '82']","['35', '43', '42']","['69', '82', '77', '40', '81', '80']","['79', '81', '75']","['81', '67', '46', '80', '75', '86', '82']","['54', '72', '68', '71', '86', '72', '71', '80']","['7', '8', '11', '9', '5']","['Selfish', 'Speed Dribbler (CPU AI Only)', 'Fan Favourite']"
[u'Fernando'],"['75', '68']","['80', '81', '83']","['84', '77', '59', '83', '68', '76']","['62', '80', '76']","['60', '83', '82', '57', '62', '70', '74']","['72', '76', '54', '68', '65', '53', '54', '56']","['1', '1', '1', '1', '1']",['Injury Prone']
[u'Marco Parolo'],"['79', '75']","['78', '82', '80']","['80', '82', '82', '80', '78', '78']","['70', '80', '83']","['66', '84', '74', '71', '62', '65', '77']","['75', '87', '70', '86', '67', '55', '45', '76']","['7', '13', '9', '6', '9']","['Long Throw-in', 'Argues With Officials', 'Speed Dribbler (CPU AI Only)']"
[u'Moussa Sissoko'],"['80', '84']","['76', '81', '82']","['85', '82', '76', '80', '76', '75']","['75', '82', '76']","['74', '91', '90', '58', '85', '64', '77']","['70', '85', '65', '69', '75', '74', '60', '64']","['10', '14', '8', '11', '8']","['Diver', 'Early Crosser']"
[u'Fernando Muslera'],"['27', '25']","['12', '16', '16']","['32', '75', '13', '23', '62', '53']","['15', '44', '47']","['60', '45', '68', '62', '62', '68', '84']","['12', '56', '10', '10', '14', '10', '24', '10']","['81', '81', '75', '75', '83']","['Avoids Using Weaker Foot', 'Flair', 'Giant Throw-in', 'Swerve Pass']"
[u'Vedran \u0106orluka'],"['73', '67']","['77', '82', '83']","['81', '73', '45', '75', '57', '78']","['68', '68', '67']","['49', '70', '84', '46', '59', '57', '81']","['81', '64', '44', '50', '66', '60', '49', '38']","['14', '15', '9', '12', '6']","['Power Free-Kick', 'Avoids Using Weaker Foot', 'Leadership']"
[u'Ad\xe1n'],"['15', '12']","['20', '18', '14']","['41', '77', '11', '20', '42', '63']","['12', '34', '43']","['56', '32', '77', '51', '54', '55', '71']","['23', '59', '11', '12', '11', '12', '25', '15']","['82', '79', '82', '78', '81']",['Acrobatic Clearance']
[u'Be\xf1at'],"['84', '68']","['70', '65', '70']","['74', '78', '77', '70', '85', '73']","['80', '87', '80']","['68', '76', '69', '76', '40', '71', '59']","['47', '84', '65', '80', '83', '85', '69', '61']","['6', '16', '10', '14', '13']","['Leadership', 'Finesse Shot']"
[u'Dimitri Payet'],"['84', '81']","['32', '39', '36']","['57', '73', '77', '37', '83', '79']","['84', '82', '80']","['70', '70', '72', '80', '71', '77', '48']","['59', '80', '76', '78', '84', '78', '74', '76']","['14', '11', '15', '9', '12']","['Selfish', 'Argues With Officials', 'Finesse Shot', 'Speed Dribbler (CPU AI Only)', 'Fan Favourite']"
[u'K\xe9vin Gameiro'],"['78', '76']","['50', '39', '33']","['66', '81', '85', '38', '75', '80']","['69', '79', '69']","['87', '71', '64', '76', '84', '80', '84']","['67', '82', '80', '73', '74', '70', '81', '78']","['8', '6', '10', '8', '6']",['Speed Dribbler (CPU AI Only)']
[u'\u0141ukasz Piszczek'],"['76', '72']","['82', '78', '83']","['83', '82', '73', '83', '71', '82']","['82', '77', '72']","['74', '75', '78', '66', '79', '66', '82']","['79', '78', '64', '69', '80', '47', '65', '64']","['6', '14', '11', '14', '12']","['Inflexible', 'Injury Prone', 'Giant Throw-in']"
[u'Andr\xe9s Guardado'],"['85', '80']","['74', '74', '74']","['72', '81', '70', '73', '84', '76']","['75', '83', '82']","['71', '79', '60', '87', '66', '79', '74']","['55', '72', '64', '74', '78', '81', '70', '69']","['11', '7', '10', '10', '10']",['Power Free-Kick']
[u'Jos\xe9 Fonte'],"['64', '58']","['82', '80', '82']","['84', '73', '42', '80', '55', '73']","['36', '68', '58']","['34', '60', '82', '54', '38', '58', '72']","['82', '39', '40', '29', '33', '32', '43', '34']","['10', '7', '11', '16', '6']","['Injury Prone', 'Avoids Using Weaker Foot', 'Leadership', 'Long Passer (CPU AI Only)']"
[u'Renato Augusto'],"['81', '82']","['75', '64', '73']","['58', '84', '75', '72', '81', '68']","['75', '81', '81']","['67', '81', '76', '66', '67', '67', '49']","['57', '81', '65', '81', '80', '75', '72', '77']","['15', '6', '11', '16', '8']","['Avoids Using Weaker Foot', 'Selfish', 'Argues With Officials', 'Finesse Shot', 'Fan Favourite']"
[u'Laurent Koscielny'],"['68', '62']","['81', '83', '83']","['86', '77', '41', '84', '56', '75']","['52', '76', '70']","['58', '63', '75', '61', '61', '58', '78']","['81', '54', '37', '47', '31', '49', '51', '35']","['11', '13', '11', '9', '7']","['Power Free-Kick', 'Long Passer (CPU AI Only)']"
[u'Andrea Consigli'],"['23', '10']","['10', '19', '17']","['11', '75', '10', '15', '46', '63']","['10', '31', '27']","['48', '31', '51', '40', '34', '57', '80']","['10', '54', '10', '19', '15', '15', '21', '19']","['80', '81', '82', '72', '83']",[]
[u'Cesc F\xe0bregas'],"['83', '76']","['64', '58', '59']","['45', '78', '70', '50', '88', '92']","['84', '89', '87']","['54', '55', '61', '75', '52', '64', '63']","['72', '77', '71', '70', '78', '81', '78', '81']","['15', '6', '10', '8', '15']","['Avoids Using Weaker Foot', 'Leadership', 'Finesse Shot']"
[u'Mousa Demb\xe9l\xe9'],"['88', '89']","['72', '70', '80']","['76', '78', '69', '78', '80', '90']","['65', '85', '79']","['72', '67', '86', '76', '73', '81', '77']","['70', '79', '64', '68', '65', '55', '63', '73']","['16', '16', '14', '11', '14']",['Fan Favourite']
[u'Baf\xe9timbi Gomis'],"['79', '78']","['22', '35', '32']","['52', '78', '79', '38', '71', '82']","['61', '75', '46']","['69', '73', '83', '58', '70', '59', '74']","['84', '84', '84', '75', '61', '62', '83', '79']","['9', '14', '11', '9', '13']",[]
[u'Lucas Biglia'],"['82', '80']","['80', '74', '78']","['83', '76', '50', '82', '78', '80']","['74', '85', '83']","['55', '71', '61', '78', '55', '74', '60']","['54', '77', '50', '75', '71', '76', '72', '78']","['12', '14', '12', '7', '7']",['Power Free-Kick']
[u'Lisandro L\xf3pez'],"['82', '79']","['35', '34', '58']","['61', '77', '84', '52', '75', '86']","['66', '76', '71']","['74', '65', '76', '79', '75', '77', '79']","['79', '82', '86', '75', '78', '73', '85', '74']","['13', '8', '10', '11', '6']","['Avoids Using Weaker Foot', 'Speed Dribbler (CPU AI Only)']"
[u'James Milner'],"['80', '77']","['77', '79', '80']","['85', '84', '72', '79', '79', '86']","['86', '84', '81']","['63', '87', '70', '73', '59', '69', '62']","['66', '82', '62', '70', '81', '75', '88', '76']","['8', '12', '9', '10', '6']","['Diver', 'Giant Throw-in']"
[u'J\xe9r\xe9my Mathieu'],"['62', '65']","['86', '83', '83']","['72', '74', '58', '82', '58', '76']","['77', '74', '77']","['65', '78', '87', '43', '70', '51', '65']","['80', '80', '52', '74', '82', '79', '78', '61']","['9', '13', '14', '10', '5']","['Power Free-Kick', 'Injury Prone']"
[u'Pepe Reina'],"['23', '10']","['20', '24', '22']","['32', '76', '13', '22', '65', '64']","['11', '19', '22']","['50', '34', '72', '60', '63', '50', '73']","['13', '62', '14', '15', '11', '11', '24', '11']","['82', '79', '81', '82', '81']","['Flair', 'Swerve Pass']"
[u'Quaresma'],"['86', '87']","['29', '11', '17']","['74', '75', '78', '24', '84', '82']","['91', '79', '75']","['77', '62', '59', '84', '77', '86', '63']","['41', '79', '67', '79', '94', '71', '73', '80']","['5', '12', '14', '10', '15']","['Injury Free', 'Selfish', 'Argues With Officials', 'Speed Dribbler (CPU AI Only)', 'Fan Favourite']"
[u'Mauro Evidio N\xe9rez'],"['78', '77']","['77', '81', '77']","['69', '80', '72', '77', '75', '82']","['82', '78', '71']","['78', '89', '68', '81', '80', '83', '71']","['69', '55', '51', '53', '83', '52', '61', '47']","['7', '16', '15', '15', '7']",[]
[u'Mat\xedas David Baldona'],"['77', '75']","['80', '77', '81']","['81', '78', '54', '79', '73', '68']","['75', '78', '75']","['69', '89', '71', '77', '68', '78', '67']","['59', '72', '58', '64', '48', '73', '61', '58']","['15', '9', '9', '14', '8']",[]
[u'Jorge Ezequiel Serendero'],"['21', '9']","['12', '13', '17']","['34', '78', '27', '23', '71', '67']","['10', '18', '16']","['41', '29', '79', '41', '42', '34', '67']","['11', '58', '8', '7', '9', '18', '14', '8']","['80', '78', '81', '77', '77']",['Giant Throw-in']
[u'Jo\xe3o F\xe9lix'],"['80', '82']","['30', '35', '42']","['69', '83', '84', '38', '77', '82']","['73', '76', '67']","['79', '79', '64', '80', '85', '83', '79']","['69', '82', '79', '80', '81', '58', '68', '79']","['13', '13', '12', '14', '14']","['Selfish', 'Finesse Shot', 'Speed Dribbler (CPU AI Only)', 'Fan Favourite']"
[u'Dominik Livakovi\u0107'],"['28', '19']","['24', '21', '20']","['26', '80', '11', '21', '60', '64']","['13', '46', '56']","['57', '32', '75', '30', '54', '65', '61']","['13', '56', '12', '9', '12', '11', '15', '10']","['79', '80', '78', '74', '82']",['Flair Passes']
[u'Maximiliano G\xf3mez'],"['78', '74']","['35', '23', '20']","['65', '78', '85', '21', '70', '79']","['59', '75', '63']","['60', '79', '85', '50', '67', '55', '79']","['86', '79', '84', '75', '68', '57', '67', '76']","['12', '7', '8', '13', '6']",['Long Passer (CPU AI Only)']
[u'Melendo'],"['82', '81']","['58', '53', '58']","['57', '71', '76', '55', '79', '66']","['76', '83', '78']","['83', '71', '59', '90', '82', '86', '53']","['42', '73', '74', '69', '74', '35', '37', '63']","['15', '9', '7', '13', '8']","['Selfish', 'Fan Favourite']"
[u'Manuel Lazzari'],"['80', '80']","['61', '46', '51']","['56', '75', '73', '55', '75', '75']","['80', '77', '75']","['90', '84', '56', '88', '87', '85', '39']","['44', '53', '67', '57', '68', '58', '55', '59']","['5', '14', '6', '11', '11']",['Early Crosser']
[u'Carlos Soler'],"['80', '78']","['60', '56', '65']","['65', '80', '76', '68', '83', '76']","['81', '84', '78']","['75', '74', '68', '72', '78', '74', '57']","['56', '77', '74', '73', '69', '82', '73', '66']","['13', '6', '14', '7', '11']",['Dives Into Tackles (CPU AI Only)']
[u'Odriozola'],"['77', '76']","['77', '79', '78']","['63', '77', '68', '75', '63', '69']","['81', '77', '70']","['88', '85', '64', '78', '90', '79', '71']","['73', '58', '45', '59', '69', '30', '62', '48']","['5', '11', '12', '10', '14']",[]
[u'Richarlison'],"['80', '84']","['46', '36', '44']","['82', '79', '81', '35', '74', '80']","['72', '76', '60']","['82', '80', '77', '72', '86', '78', '80']","['77', '82', '81', '67', '74', '65', '73', '70']","['11', '12', '7', '8', '13']","['Injury Free', 'Selfish', 'Fan Favourite']"
[u'Welington Dano'],"['78', '77']","['70', '81', '77']","['69', '80', '72', '77', '75', '82']","['82', '78', '71']","['78', '89', '68', '81', '80', '83', '71']","['69', '55', '51', '53', '83', '52', '61', '47']","['7', '16', '15', '15', '7']",[]
[u'Everton Andr\xe3o'],"['77', '75']","['80', '77', '81']","['81', '78', '54', '79', '73', '68']","['75', '78', '75']","['69', '89', '71', '77', '68', '78', '67']","['59', '72', '58', '64', '48', '73', '61', '58']","['15', '9', '9', '14', '8']",[]
[u'Mario Hermoso'],"['76', '66']","['76', '80', '80']","['81', '80', '64', '81', '65', '76']","['71', '77', '76']","['75', '76', '75', '65', '82', '75', '86']","['75', '65', '42', '46', '68', '55', '45', '41']","['5', '13', '8', '10', '8']",['Injury Prone']
[u'Ferland Mendy'],"['76', '80']","['73', '77', '78']","['78', '82', '80', '75', '73', '78']","['74', '77', '76']","['90', '88', '78', '78', '88', '80', '78']","['69', '69', '63', '64', '72', '35', '49', '50']","['10', '7', '16', '9', '9']","['Selfish', 'Early Crosser']"
[u'Yeray'],"['72', '53']","['80', '85', '80']","['80', '76', '39', '83', '34', '78']","['48', '74', '66']","['61', '68', '75', '75', '63', '53', '77']","['75', '69', '41', '43', '56', '50', '61', '55']","['12', '12', '9', '8', '11']","['Injury Prone', 'Long Passer (CPU AI Only)']"
[u'Marko Dmitrovi\u0107'],"['9', '8']","['19', '20', '22']","['20', '73', '9', '17', '45', '59']","['30', '40', '40']","['39', '45', '79', '37', '35', '32', '50']","['20', '59', '20', '17', '20', '9', '9', '20']","['81', '76', '79', '78', '81']",['Flair']
[u'Maximilian Eggestein'],"['81', '78']","['74', '65', '77']","['69', '79', '70', '71', '77', '77']","['70', '81', '78']","['67', '96', '75', '68', '77', '75', '53']","['66', '82', '62', '81', '64', '48', '60', '50']","['15', '15', '10', '13', '8']","['Diver', 'Injury Prone', 'Argues With Officials']"
[u'Marcos Llorente'],"['78', '68']","['79', '72', '80']","['70', '78', '65', '82', '76', '79']","['56', '84', '82']","['61', '74', '75', '69', '55', '63', '65']","['61', '64', '39', '56', '55', '51', '53', '44']","['11', '13', '6', '6', '15']",[]
[u'Alexandr Golovin'],"['82', '84']","['67', '66', '70']","['76', '79', '75', '72', '78', '80']","['75', '79', '74']","['79', '83', '56', '79', '84', '85', '63']","['38', '76', '69', '75', '77', '79', '52', '70']","['10', '12', '14', '14', '16']","['Argues With Officials', 'Fan Favourite']"
[u'Eric Bailly'],"['62', '60']","['77', '81', '80']","['85', '72', '47', '80', '55', '74']","['51', '67', '56']","['72', '65', '86', '61', '79', '67', '84']","['79', '55', '33', '48', '46', '43', '46', '42']","['9', '14', '14', '10', '8']","['Power Free-Kick', 'Injury Prone']"
[u'Joe Gomez'],"['70', '67']","['79', '78', '82']","['73', '79', '51', '81', '56', '72']","['69', '74', '62']","['76', '74', '79', '66', '85', '64', '66']","['71', '41', '26', '26', '41', '29', '26', '24']","['7', '8', '13', '14', '7']","['Inflexible', 'Power Free-Kick']"
[u'Diogo Jota'],"['84', '84']","['53', '44', '54']","['85', '81', '82', '54', '73', '84']","['67', '72', '68']","['88', '80', '71', '86', '79', '87', '66']","['52', '82', '77', '74', '76', '58', '63', '75']","['9', '7', '12', '15', '11']","['Diver', 'Early Crosser']"
[u'Nicol\xf2 BarellaL'],"['82', '80']","['75', '76', '80']","['82', '79', '73', '79', '76', '80']","['76', '82', '78']","['78', '83', '58', '83', '74', '75', '58']","['40', '72', '63', '66', '73', '67', '73', '53']","['14', '11', '5', '13', '11']",[]
[u'Valentin Rongier'],"['82', '79']","['76', '71', '84']","['52', '75', '73', '79', '77', '78']","['62', '82', '81']","['67', '74', '58', '90', '61', '78', '74']","['40', '75', '71', '79', '76', '69', '65', '75']","['7', '11', '8', '12', '11']","['Leadership', 'Finesse Shot']"
[u'Mata'],"['78', '79']","['29', '29', '28']","['80', '84', '84', '19', '66', '76']","['63', '65', '51']","['71', '72', '79', '41', '73', '63', '69']","['75', '78', '84', '71', '55', '48', '76', '72']","['6', '12', '8', '10', '12']",[]
[u'Krzysztof Pi\u0105tek'],"['76', '72']","['33', '24', '38']","['51', '76', '86', '31', '52', '72']","['51', '64', '35']","['78', '73', '76', '61', '75', '74', '81']","['80', '80', '86', '69', '60', '40', '75', '75']","['6', '10', '15', '10', '13']",['Speed Dribbler (CPU AI Only)']
[u'Jony'],"['80', '79']","['55', '46', '51']","['60', '76', '76', '56', '79', '76']","['81', '79', '75']","['88', '77', '69', '79', '87', '83', '35']","['44', '69', '70', '73', '81', '78', '59', '63']","['13', '11', '16', '13', '9']","['Dives Into Tackles (CPU AI Only)', 'Early Crosser']"
[u'Martin \xd8degaardL'],"['85', '84']","['52', '51', '49']","['41', '74', '75', '60', '88', '78']","['84', '83', '80']","['82', '80', '55', '84', '76', '86', '46']","['52', '76', '70', '73', '81', '79', '63', '68']","['8', '14', '15', '15', '10']","['Diver', 'Selfish', 'Finesse Shot', 'Speed Dribbler (CPU AI Only)', 'Fan Favourite']"
[u'Harry Winks'],"['82', '84']","['73', '67', '74']","['65', '80', '64', '75', '81', '83']","['65', '84', '80']","['72', '80', '61', '82', '68', '81', '50']","['50', '63', '55', '62', '73', '60', '51', '50']","['13', '8', '11', '14', '10']",['Power Free-Kick']
[u'Julian Weigl'],"['79', '74']","['79', '73', '79']","['64', '80', '56', '82', '77', '83']","['58', '85', '83']","['68', '77', '62', '65', '55', '76', '68']","['65', '48', '41', '56', '63', '46', '52', '56']","['11', '6', '14', '16', '7']","['Diver', 'Finesse Shot']"
[u'James Maddison'],"['82', '80']","['37', '34', '40']","['56', '69', '75', '45', '84', '78']","['81', '83', '77']","['76', '75', '49', '80', '74', '85', '54']","['30', '80', '70', '75', '79', '82', '74', '69']","['12', '11', '14', '14', '14']","['Selfish', 'Argues With Officials', 'Finesse Shot']"
[u'Mattia Caldara'],"['63', '62']","['85', '80', '84']","['76', '77', '34', '82', '32', '74']","['34', '63', '58']","['62', '64', '78', '59', '65', '58', '76']","['82', '38', '36', '20', '20', '24', '30', '51']","['9', '14', '9', '6', '5']",['Long Passer (CPU AI Only)']
[u'Martin D\xfabravka'],"['35', '19']","['19', '14', '15']","['26', '73', '10', '25', '54', '59']","['12', '48', '45']","['49', '40', '60', '60', '44', '44', '75']","['12', '61', '10', '17', '15', '13', '20', '11']","['79', '77', '80', '81', '81']","['Flair', 'Acrobatic Clearance']"
[u'Ante Rebi\u0107L'],"['78', '80']","['28', '25', '50']","['84', '78', '79', '29', '70', '75']","['74', '73', '57']","['84', '79', '83', '68', '91', '74', '66']","['71', '85', '79', '79', '76', '66', '63', '82']","['13', '13', '15', '12', '14']","['Injury Free', 'Argues With Officials', 'Early Crosser', 'Fan Favourite']"
[u'Matias Vecino'],,,,,,,,[]
[u'Ti\xe9mou\xe9 BakayokoL'],,,,,,,,[]
[u'Youri Tielemans'],"['81', '78']","['66', '68', '73']","['70', '75', '79', '69', '82', '83']","['82', '84', '81']","['65', '72', '63', '77', '61', '69', '63']","['59', '86', '73', '84', '85', '75', '72', '78']","['14', '6', '8', '10', '12']","['Leadership', 'Argues With Officials', 'Finesse Shot']"
[u'Keita Bald\xe9'],"['84', '83']","['17', '28', '29']","['54', '76', '77', '31', '72', '79']","['75', '76', '64']","['92', '70', '74', '78', '91', '81', '66']","['58', '78', '78', '74', '70', '52', '60', '68']","['8', '12', '8', '13', '15']","['Beat Offside Trap', 'Selfish', 'Fan Favourite']"
[u'Mike Maignan'],"['24', '22']","['14', '19', '12']","['17', '79', '14', '24', '50', '55']","['18', '36', '27']","['47', '39', '76', '55', '46', '39', '72']","['17', '59', '13', '20', '14', '16', '15', '16']","['78', '79', '77', '79', '83']",[]
[u'Joaqu\xedn Correa'],"['86', '87']","['39', '26', '37']","['48', '77', '77', '36', '78', '73']","['74', '79', '74']","['82', '78', '74', '67', '86', '84', '63']","['68', '79', '77', '71', '79', '63', '57', '75']","['8', '11', '10', '7', '8']","['Beat Offside Trap', 'Selfish', 'Argues With Officials', 'Fan Favourite']"
[u'Walter Ben\xedtez'],"['14', '15']","['17', '17', '20']","['28', '75', '18', '21', '46', '62']","['12', '26', '27']","['48', '42', '80', '40', '48', '43', '57']","['13', '56', '14', '14', '19', '17', '25', '13']","['79', '79', '79', '74', '82']",[]
[u'Iv\xe1n Marcone'],"['82', '81']","['74', '73', '80']","['81', '76', '58', '76', '75', '85']","['58', '81', '81']","['59', '88', '85', '64', '52', '62', '55']","['66', '73', '48', '66', '59', '60', '59', '49']","['16', '16', '11', '12', '10']",['Finesse Shot']
[u'Franco Armani'],"['32', '19']","['10', '18', '13']","['35', '78', '18', '21', '55', '51']","['18', '34', '21']","['40', '28', '82', '34', '40', '40', '65']","['19', '53', '11', '17', '14', '16', '20', '18']","['81', '78', '75', '70', '86']",['Acrobatic Clearance']
[u'Thiago Mendes'],"['81', '77']","['77', '75', '76']","['77', '80', '68', '80', '78', '79']","['67', '83', '81']","['74', '87', '66', '77', '80', '78', '68']","['59', '81', '60', '79', '67', '77', '60', '60']","['13', '14', '9', '12', '8']",['Argues With Officials']
[u'Andreas Christensen'],"['73', '66']","['79', '82', '84']","['73', '78', '32', '82', '62', '76']","['49', '77', '71']","['65', '68', '73', '61', '70', '61', '73']","['79', '31', '36', '20', '32', '22', '36', '25']","['6', '10', '12', '8', '8']",[]
[u'Rony Lopes'],"['82', '84']","['30', '27', '28']","['39', '76', '78', '29', '77', '74']","['77', '78', '71']","['83', '70', '58', '88', '76', '84', '50']","['38', '77', '77', '74', '76', '73', '65', '56']","['12', '11', '10', '12', '11']","['Argues With Officials', 'Early Crosser']"
