[u'Patrick Cutrone'],"['76', '74']","['36', '18', '20']","['62', '74', '80', '14', '56', '72']","['48', '70', '34']","['72', '69', '73', '76', '75', '69', '75']","['76', '74', '80', '62', '68', '42', '68', '72']","['10', '10', '7', '7', '5']",[]
[u'Scott McTominay'],"['76', '74']","['72', '70', '75']","['78', '73', '65', '75', '72', '76']","['68', '78', '77']","['61', '80', '82', '50', '66', '64', '69']","['76', '79', '60', '66', '64', '34', '59', '59']","['10', '9', '6', '6', '11']","['Diver', 'Leadership', 'Giant Throw-in']"
[u'Trezeguet'],"['78', '83']","['39', '27', '39']","['45', '69', '69', '22', '69', '74']","['78', '76', '72']","['82', '78', '67', '70', '85', '78', '65']","['42', '76', '75', '76', '63', '63', '66', '63']","['10', '8', '10', '15', '7']","['Injury Free', 'Selfish', 'Early Crosser', 'Speed Dribbler (CPU AI Only)', 'Fan Favourite']"
[u'VallejoL'],"['67', '56']","['75', '79', '77']","['75', '77', '32', '81', '33', '75']","['41', '74', '73']","['67', '54', '69', '69', '74', '69', '78']","['73', '49', '44', '31', '29', '31', '45', '36']","['13', '10', '13', '15', '6']",['Power Free-Kick']
[u'Lewis Cook'],"['79', '78']","['64', '68', '72']","['78', '75', '68', '69', '76', '74']","['67', '79', '79']","['72', '76', '61', '84', '68', '77', '68']","['50', '66', '61', '65', '66', '65', '61', '57']","['15', '6', '15', '12', '13']","['Injury Prone', 'Leadership', 'Fan Favourite']"
[u'Dominic Calvert-Lewin'],"['76', '76']","['38', '23', '31']","['73', '75', '77', '34', '64', '69']","['65', '70', '44']","['82', '80', '81', '64', '86', '72', '87']","['81', '77', '70', '63', '59', '54', '72', '65']","['7', '12', '12', '8', '11']",['Early Crosser']
[u'Jan Bednarek'],"['59', '50']","['78', '75', '77']","['76', '77', '26', '80', '52', '59']","['44', '67', '47']","['55', '67', '77', '61', '68', '56', '77']","['75', '25', '19', '23', '23', '26', '32', '20']","['7', '11', '13', '16', '9']",[]
[u'David Brooks'],"['78', '80']","['47', '44', '49']","['64', '74', '75', '43', '77', '78']","['76', '77', '68']","['74', '74', '62', '77', '75', '81', '64']","['61', '70', '73', '72', '73', '67', '65', '61']","['13', '8', '14', '9', '7']","['Selfish', 'Fan Favourite']"
[u'Pierre-Emile H\xf8jbjerg'],"['79', '75']","['75', '64', '75']","['83', '75', '68', '74', '73', '69']","['66', '79', '74']","['58', '79', '78', '64', '63', '65', '63']","['63', '84', '63', '78', '69', '70', '51', '60']","['11', '9', '7', '12', '11']",['Argues With Officials']
[u'Sofiane Boufal'],"['84', '90']","['16', '32', '40']","['47', '63', '72', '19', '75', '74']","['69', '75', '62']","['79', '67', '48', '83', '78', '89', '41']","['35', '71', '65', '65', '71', '63', '69', '70']","['14', '9', '16', '10', '7']","['Power Free-Kick', 'Injury Free', 'Selfish', 'Early Crosser', 'Fan Favourite']"
[u'Emerson'],"['80', '79']","['76', '73', '74']","['69', '77', '72', '78', '57', '72']","['78', '75', '66']","['83', '74', '57', '76', '79', '75', '67']","['60', '80', '51', '77', '53', '71', '55', '51']","['7', '8', '15', '8', '14']",['Early Crosser']
[u'Andreas Pereira'],"['80', '77']","['67', '63', '65']","['77', '74', '71', '70', '76', '72']","['78', '79', '77']","['75', '73', '64', '79', '72', '77', '62']","['56', '79', '71', '78', '82', '80', '70', '72']","['10', '15', '14', '7', '7']","['Selfish', 'Argues With Officials']"
[u'Romain Sa\xefss'],"['72', '67']","['77', '72', '77']","['82', '77', '51', '78', '73', '79']","['53', '79', '78']","['59', '72', '73', '61', '64', '65', '71']","['73', '64', '49', '55', '59', '43', '47', '47']","['11', '10', '16', '6', '7']",['Leadership']
[u'Jack Grealish'],"['81', '80']","['44', '40', '42']","['48', '68', '70', '44', '78', '77']","['69', '78', '71']","['76', '69', '61', '82', '74', '85', '37']","['36', '67', '62', '72', '72', '65', '58', '72']","['10', '11', '6', '11', '13']","['Selfish', 'Argues With Officials', 'Fan Favourite']"
[u'Will Hughes'],"['80', '78']","['69', '69', '72']","['70', '78', '73', '65', '83', '79']","['76', '81', '76']","['68', '76', '58', '73', '60', '71', '49']","['58', '60', '68', '62', '62', '60', '66', '50']","['9', '7', '15', '12', '12']",['Fan Favourite']
[u'Conor Coady'],"['75', '62']","['80', '72', '77']","['72', '78', '50', '80', '74', '78']","['63', '79', '80']","['46', '78', '74', '54', '48', '48', '73']","['72', '68', '51', '64', '58', '57', '60', '56']","['12', '8', '15', '10', '8']","['Diver', 'Avoids Using Weaker Foot', 'Leadership', 'Giant Throw-in']"
[u'Djibril Sidib\xe9L'],"['75', '74']","['70', '75', '75']","['76', '75', '73', '73', '68', '73']","['76', '76', '72']","['75', '91', '73', '69', '79', '70', '83']","['69', '69', '60', '68', '77', '73', '43', '42']","['12', '10', '16', '9', '7']",[]
[u'Marco van Ginkel'],"['80', '75']","['71', '68', '73']","['69', '74', '77', '62', '76', '83']","['71', '82', '79']","['62', '66', '71', '59', '65', '69', '74']","['74', '79', '76', '76', '66', '69', '84', '74']","['13', '7', '11', '13', '14']",['Power Free-Kick']
[u'Nathan Redmond'],"['79', '82']","['23', '30', '26']","['38', '69', '75', '30', '73', '68']","['74', '73', '61']","['87', '71', '50', '88', '82', '90', '42']","['33', '80', '69', '75', '69', '65', '57', '55']","['6', '12', '14', '16', '10']","['Selfish', 'Argues With Officials', 'Early Crosser']"
[u'Davy Pr\xf6pper'],"['81', '74']","['70', '63', '69']","['76', '77', '68', '62', '80', '83']","['65', '77', '73']","['64', '86', '68', '64', '60', '70', '68']","['68', '80', '62', '78', '74', '71', '66', '72']","['9', '16', '8', '16', '6']","['Argues With Officials', 'Finesse Shot']"
[u'Steve Cook'],"['67', '55']","['77', '77', '78']","['79', '77', '29', '77', '45', '70']","['41', '71', '64']","['54', '66', '78', '65', '52', '55', '77']","['79', '48', '32', '26', '44', '32', '42', '33']","['14', '14', '12', '7', '12']","['Inflexible', 'Diver']"
[u'Chris Wood'],"['74', '66']","['39', '29', '30']","['74', '75', '79', '40', '64', '77']","['46', '65', '48']","['65', '73', '85', '61', '75', '60', '77']","['85', '80', '77', '71', '69', '64', '81', '69']","['7', '14', '16', '16', '16']","['Long Throw-in', 'Long Passer (CPU AI Only)']"
[u'Teemu Pukki'],"['77', '73']","['30', '16', '29']","['56', '81', '84', '36', '71', '77']","['45', '71', '35']","['79', '80', '69', '72', '76', '77', '74']","['62', '75', '81', '64', '53', '40', '66', '72']","['9', '13', '8', '8', '7']",['Beat Offside Trap']
[u'Ashley Westwood'],"['77', '71']","['77', '73', '76']","['82', '77', '66', '76', '78', '78']","['80', '80', '79']","['63', '84', '71', '80', '58', '74', '72']","['60', '76', '53', '60', '83', '75', '58', '56']","['7', '10', '13', '13', '8']",['Leadership']
[u'Jonjo Shelvey'],"['76', '73']","['60', '61', '63']","['84', '70', '66', '62', '82', '78']","['73', '82', '84']","['58', '69', '71', '65', '59', '62', '64']","['67', '85', '64', '81', '69', '73', '71', '64']","['8', '14', '11', '15', '16']","['Injury Prone', 'Leadership', 'Argues With Officials', 'Finesse Shot']"
[u'Victor Wanyama'],"['74', '68']","['78', '78', '82']","['87', '79', '63', '78', '60', '74']","['62', '74', '70']","['51', '65', '88', '65', '51', '63', '77']","['71', '79', '61', '60', '62', '57', '65', '60']","['13', '6', '14', '10', '16']",['Power Free-Kick']
[u'Daryl Janmaat'],"['79', '77']","['74', '74', '76']","['79', '79', '66', '78', '70', '66']","['79', '76', '69']","['67', '79', '69', '63', '67', '66', '69']","['72', '76', '60', '66', '64', '56', '62', '67']","['11', '15', '10', '7', '7']","['Power Free-Kick', 'Dives Into Tackles (CPU AI Only)']"
[u'Danny DrinkwaterL'],"['77', '75']","['69', '73', '75']","['74', '76', '71', '74', '76', '77']","['64', '80', '83']","['63', '72', '65', '76', '55', '67', '52']","['61', '77', '60', '71', '72', '69', '53', '69']","['9', '12', '6', '8', '12']","['Leadership', 'Finesse Shot']"
[u'Angelo Ogbonna'],"['59', '61']","['76', '80', '81']","['72', '70', '33', '80', '50', '69']","['51', '68', '67']","['53', '63', '80', '53', '62', '54', '74']","['77', '68', '25', '46', '51', '36', '39', '30']","['4', '5', '3', '5', '4']",[]
[u'Roberto'],"['31', '12']","['20', '18', '15']","['29', '76', '17', '24', '45', '57']","['15', '39', '38']","['45', '32', '78', '40', '48', '68', '74']","['19', '55', '14', '11', '14', '14', '19', '13']","['74', '80', '70', '73', '82']",['Flair']
[u'Morgan Schneiderlin'],"['77', '68']","['75', '75', '76']","['81', '74', '63', '76', '67', '73']","['65', '78', '72']","['57', '76', '75', '67', '55', '65', '65']","['69', '71', '58', '56', '68', '63', '56', '56']","['14', '6', '11', '12', '7']",['Injury Prone']
[u'Claudio Bravo'],"['32', '22']","['15', '19', '18']","['40', '71', '16', '23', '69', '64']","['12', '56', '54']","['58', '41', '69', '62', '54', '63', '81']","['18', '63', '13', '17', '25', '38', '23', '11']","['75', '77', '76', '84', '77']",[]
[u'James Tomkins'],"['57', '50']","['78', '76', '78']","['80', '75', '38', '77', '54', '74']","['45', '70', '60']","['37', '64', '79', '48', '44', '47', '76']","['78', '40', '29', '29', '33', '31', '43', '28']","['9', '11', '8', '6', '14']",[]
[u'Glenn Murray'],"['74', '65']","['44', '23', '29']","['79', '84', '87', '45', '70', '81']","['48', '69', '55']","['32', '54', '77', '67', '30', '52', '84']","['85', '78', '84', '64', '57', '33', '80', '76']","['7', '15', '16', '14', '10']",['Long Passer (CPU AI Only)']
[u'Theo Walcott'],"['77', '80']","['37', '36', '39']","['65', '76', '75', '35', '71', '74']","['72', '71', '61']","['87', '67', '56', '77', '87', '79', '62']","['58', '76', '73', '65', '76', '74', '74', '71']","['9', '11', '8', '9', '8']","['Beat Offside Trap', 'Early Crosser']"
[u'Gary Cahill'],"['59', '56']","['77', '77', '80']","['83', '75', '45', '76', '56', '73']","['28', '60', '60']","['39', '55', '79', '44', '42', '49', '78']","['82', '63', '56', '64', '48', '27', '53', '47']","['5', '5', '12', '9', '12']","['Injury Prone', 'Avoids Using Weaker Foot', 'Long Passer (CPU AI Only)']"
[u'Ashley Young'],"['77', '74']","['72', '74', '76']","['85', '76', '67', '77', '70', '72']","['77', '76', '64']","['73', '71', '66', '76', '68', '72', '55']","['60', '74', '64', '63', '85', '75', '60', '69']","['16', '16', '10', '15', '15']","['Injury Prone', 'Leadership', 'Giant Throw-in']"
[u'Joe Hart'],"['20', '23']","['16', '13', '14']","['36', '71', '14', '25', '42', '58']","['14', '34', '35']","['56', '28', '61', '32', '60', '50', '69']","['10', '50', '14', '19', '17', '13', '30', '19']","['75', '74', '75', '67', '81']",['Second Wind']
[u'Filip Benkovi\u0107'],"['60', '52']","['73', '75', '75']","['78', '70', '37', '74', '54', '75']","['33', '68', '68']","['61', '76', '84', '42', '68', '53', '77']","['76', '74', '38', '38', '44', '54', '42', '19']","['10', '15', '8', '6', '8']","['Leadership', 'Long Passer (CPU AI Only)']"
[u'Phil Foden'],"['79', '77']","['56', '47', '58']","['62', '69', '69', '58', '76', '78']","['68', '80', '74']","['77', '72', '44', '89', '72', '87', '49']","['47', '70', '66', '61', '68', '57', '48', '48']","['10', '8', '15', '6', '13']","['Finesse Shot', 'Fan Favourite']"
[u'Moise Kean'],"['78', '77']","['27', '16', '28']","['45', '72', '78', '21', '51', '72']","['42', '59', '38']","['80', '72', '75', '78', '82', '74', '75']","['72', '72', '77', '60', '66', '43', '65', '70']","['7', '13', '8', '10', '9']",[]
[u'Matt\xe9o Guendouzi'],"['76', '73']","['68', '68', '71']","['76', '73', '65', '71', '76', '78']","['67', '79', '79']","['69', '79', '72', '68', '72', '69', '68']","['67', '74', '56', '68', '72', '55', '49', '49']","['13', '6', '13', '6', '11']",['Leadership']
[u'Arnaut Danjuma Groeneveld'],"['80', '80']","['35', '47', '52']","['55', '69', '70', '32', '68', '73']","['75', '72', '67']","['84', '79', '67', '74', '81', '78', '61']","['44', '80', '73', '76', '76', '57', '44', '55']","['8', '15', '8', '10', '14']","['Selfish', 'Argues With Officials', 'Early Crosser']"
[u'\xc7a\u011flar S\xf6y\xfcnc\xfc'],"['63', '59']","['71', '79', '82']","['85', '67', '42', '73', '49', '59']","['46', '68', '59']","['66', '66', '77', '59', '68', '64', '73']","['71', '65', '39', '44', '39', '37', '52', '48']","['7', '6', '7', '7', '7']",[]
[u'Tammy Abraham'],"['73', '69']","['35', '15', '23']","['41', '74', '78', '22', '65', '73']","['50', '65', '45']","['68', '66', '79', '56', '78', '63', '70']","['78', '76', '79', '67', '50', '42', '72', '64']","['13', '12', '7', '8', '13']",[]
[u'Rob Holding'],"['67', '62']","['77', '76', '78']","['72', '70', '40', '77', '57', '79']","['52', '72', '61']","['58', '65', '76', '67', '61', '58', '77']","['75', '48', '30', '27', '33', '30', '38', '27']","['14', '14', '11', '10', '13']",['Power Free-Kick']
[u'Fr\xe9d\xe9ric Guilbert'],"['71', '66']","['71', '79', '80']","['62', '68', '63', '77', '56', '69']","['73', '72', '64']","['72', '83', '76', '73', '77', '64', '81']","['74', '65', '40', '45', '58', '42', '44', '32']","['13', '8', '14', '16', '7']",['Inflexible']
[u'Kieran Tierney'],"['73', '75']","['72', '74', '73']","['82', '72', '64', '71', '70', '74']","['74', '72', '66']","['87', '89', '76', '77', '89', '76', '80']","['59', '79', '52', '66', '72', '56', '36', '27']","['12', '13', '16', '8', '13']",['Early Crosser']
[u'Marvelous Nakamba'],"['71', '71']","['78', '75', '77']","['85', '73', '55', '76', '66', '71']","['46', '73', '73']","['76', '83', '80', '78', '73', '76', '78']","['55', '77', '36', '54', '45', '37', '38', '41']","['15', '9', '15', '10', '8']",['Injury Prone']
[u'CamarasaL'],"['77', '76']","['70', '68', '73']","['73', '72', '74', '70', '76', '70']","['68', '78', '75']","['64', '75', '72', '69', '63', '71', '72']","['57', '80', '71', '75', '65', '73', '70', '65']","['11', '14', '9', '11', '8']",[]
[u'Jos\xe9 Izquierdo'],"['78', '80']","['49', '30', '21']","['27', '70', '74', '39', '71', '72']","['71', '68', '61']","['88', '66', '56', '85', '85', '91', '63']","['60', '79', '65', '75', '75', '34', '58', '56']","['7', '13', '8', '12', '13']","['Power Free-Kick', 'Selfish', 'Argues With Officials', 'Fan Favourite']"
[u'Angus Gunn'],"['27', '20']","['20', '14', '16']","['28', '69', '14', '22', '51', '55']","['14', '32', '41']","['48', '31', '66', '42', '49', '40', '64']","['14', '53', '15', '17', '20', '15', '25', '19']","['74', '76', '73', '70', '79']",[]
[u'DeAndre Yedlin'],"['73', '75']","['72', '72', '75']","['76', '75', '66', '68', '68', '72']","['69', '70', '53']","['92', '86', '58', '77', '92', '85', '85']","['65', '73', '40', '51', '70', '28', '38', '60']","['11', '7', '15', '7', '11']",[]
[u'Arthur Masuaku'],"['79', '83']","['66', '74', '75']","['65', '74', '65', '69', '71', '74']","['76', '74', '70']","['85', '78', '68', '79', '86', '77', '70']","['61', '75', '55', '71', '71', '48', '49', '61']","['7', '8', '7', '10', '7']","['Selfish', 'Early Crosser']"
[u'John McGinn'],"['75', '78']","['69', '69', '74']","['76', '72', '65', '70', '75', '64']","['64', '76', '75']","['74', '88', '75', '80', '72', '77', '75']","['59', '72', '67', '73', '66', '61', '55', '71']","['10', '9', '13', '12', '12']","['Leadership', 'Argues With Officials', 'Finesse Shot']"
[u'Bj\xf6rn Engels'],"['64', '52']","['71', '74', '77']","['76', '74', '47', '75', '61', '75']","['48', '72', '73']","['55', '71', '79', '33', '64', '51', '74']","['79', '46', '54', '26', '29', '36', '35', '27']","['7', '9', '12', '14', '8']","['Power Free-Kick', 'Leadership', 'Long Passer (CPU AI Only)']"
[u'Isaac Hayden'],"['76', '68']","['74', '78', '75']","['80', '75', '66', '75', '70', '75']","['43', '77', '69']","['62', '79', '74', '60', '64', '59', '69']","['65', '70', '48', '61', '45', '38', '49', '35']","['8', '9', '15', '8', '12']","['Injury Prone', 'Giant Throw-in']"
[u'Dwight Gayle'],"['71', '70']","['20', '14', '24']","['46', '76', '82', '35', '48', '75']","['59', '64', '53']","['83', '68', '61', '81', '79', '83', '73']","['68', '76', '80', '71', '54', '75', '73', '69']","['8', '10', '7', '16', '8']","['Inflexible', 'Power Free-Kick']"
[u'Charlie Taylor'],"['74', '76']","['74', '76', '77']","['79', '72', '63', '74', '65', '71']","['76', '73', '69']","['67', '79', '74', '69', '74', '68', '76']","['72', '63', '49', '59', '69', '61', '45', '43']","['13', '13', '6', '14', '8']",['Injury Prone']
[u'Paul Dummett'],"['70', '65']","['77', '80', '76']","['72', '75', '56', '76', '52', '65']","['63', '71', '68']","['66', '74', '70', '74', '66', '61', '77']","['72', '42', '41', '35', '54', '52', '43', '33']","['11', '15', '11', '13', '13']","['Dives Into Tackles (CPU AI Only)', 'Leadership']"
[u'Federico Fern\xe1ndez'],"['65', '39']","['76', '77', '78']","['79', '71', '36', '76', '44', '71']","['23', '68', '58']","['47', '62', '78', '45', '49', '48', '77']","['77', '27', '26', '29', '49', '40', '42', '21']","['14', '12', '12', '13', '12']",[]
[u'Robbie Brady'],"['77', '76']","['63', '71', '68']","['58', '74', '72', '66', '77', '74']","['81', '73', '74']","['75', '69', '61', '76', '69', '74', '73']","['59', '78', '69', '75', '79', '78', '72', '66']","['7', '12', '8', '13', '7']","['Power Free-Kick', 'Dives Into Tackles (CPU AI Only)', 'Fan Favourite']"
[u'C\xe9dric'],"['76', '76']","['68', '76', '80']","['75', '76', '71', '74', '65', '69']","['70', '75', '69']","['79', '86', '59', '83', '76', '73', '72']","['65', '76', '57', '74', '66', '64', '60', '68']","['12', '11', '14', '12', '11']",[]
[u'Dennis Praet'],"['79', '79']","['58', '60', '63']","['64', '73', '76', '61', '76', '75']","['74', '81', '77']","['71', '70', '60', '71', '67', '74', '65']","['62', '73', '66', '76', '75', '67', '56', '70']","['14', '6', '6', '10', '10']",['Fan Favourite']
[u'Oriol Romeu'],"['70', '59']","['76', '74', '79']","['87', '70', '48', '78', '60', '74']","['37', '79', '71']","['53', '74', '80', '59', '40', '54', '65']","['70', '60', '25', '43', '49', '53', '54', '35']","['11', '12', '14', '10', '16']",[]
[u'Danny Ings'],"['76', '77']","['22', '27', '24']","['60', '74', '78', '39', '68', '70']","['62', '69', '61']","['76', '66', '67', '77', '75', '74', '79']","['75', '74', '76', '67', '57', '36', '79', '66']","['16', '10', '13', '12', '6']","['Power Free-Kick', 'Early Crosser']"
[u'Aaron MooyL'],"['76', '71']","['72', '69', '72']","['75', '74', '70', '68', '77', '77']","['73', '79', '80']","['64', '75', '74', '74', '55', '69', '70']","['50', '71', '66', '74', '73', '72', '73', '65']","['11', '11', '8', '12', '12']","['Diver', 'Dives Into Tackles (CPU AI Only)', 'Argues With Officials', 'Finesse Shot', 'Speed Dribbler (CPU AI Only)']"
[u'Adri\xe1n'],"['23', '15']","['18', '14', '19']","['38', '71', '12', '25', '32', '59']","['12', '21', '32']","['46', '38', '63', '48', '44', '53', '69']","['15', '51', '16', '20', '12', '17', '44', '12']","['72', '79', '72', '68', '80']",['Flair Passes']
[u'Montoya'],"['74', '71']","['72', '74', '74']","['69', '73', '63', '78', '63', '68']","['79', '73', '69']","['77', '77', '65', '79', '77', '76', '75']","['62', '79', '50', '67', '77', '55', '50', '66']","['8', '6', '15', '16', '8']",[]
[u'Andre Gray'],"['72', '72']","['27', '20', '23']","['70', '76', '77', '33', '67', '72']","['61', '67', '54']","['86', '72', '73', '74', '86', '77', '72']","['65', '80', '76', '65', '57', '44', '74', '68']","['9', '11', '16', '11', '14']",['Diver']
[u'Cenk Tosun'],"['74', '72']","['33', '15', '34']","['75', '75', '77', '31', '61', '75']","['64', '70', '60']","['68', '69', '74', '66', '72', '71', '80']","['78', '82', '77', '70', '72', '73', '85', '72']","['12', '12', '14', '12', '9']",['Long Passer (CPU AI Only)']
[u'Adam Smith'],"['75', '75']","['76', '76', '77']","['70', '76', '65', '75', '69', '72']","['75', '74', '64']","['69', '74', '67', '69', '73', '72', '64']","['65', '72', '52', '68', '67', '66', '55', '43']","['9', '8', '9', '15', '6']",[]
[u'Kiko Femen\xeda'],"['78', '78']","['71', '77', '78']","['70', '70', '67', '73', '69', '68']","['78', '77', '63']","['76', '77', '63', '82', '75', '79', '69']","['52', '56', '55', '65', '65', '55', '60', '54']","['15', '16', '15', '7', '11']",['Early Crosser']
[u'Tom Cleverley'],"['74', '73']","['56', '52', '71']","['71', '77', '74', '65', '77', '67']","['74', '78', '76']","['63', '72', '54', '75', '65', '69', '61']","['48', '74', '64', '75', '59', '62', '72', '68']","['12', '15', '11', '9', '13']",[]
[u'Aaron Cresswell'],"['74', '76']","['72', '79', '78']","['73', '73', '60', '75', '68', '71']","['79', '75', '69']","['74', '71', '61', '83', '69', '73', '84']","['64', '71', '53', '62', '76', '70', '59', '48']","['9', '14', '7', '9', '12']",[]
[u'Alex McCarthy'],"['17', '17']","['13', '12', '13']","['35', '69', '16', '22', '50', '61']","['11', '33', '35']","['58', '35', '63', '43', '56', '35', '68']","['16', '48', '17', '14', '15', '18', '41', '12']","['75', '75', '75', '64', '80']",[]
[u'Cheikhou Kouyat\xe9'],"['73', '68']","['74', '75', '77']","['84', '79', '72', '77', '63', '72']","['53', '68', '64']","['64', '88', '84', '57', '73', '62', '77']","['79', '74', '63', '63', '39', '47', '52', '50']","['12', '15', '8', '9', '9']",['Avoids Using Weaker Foot']
[u'Patrick van Aanholt'],"['77', '76']","['72', '76', '75']","['75', '72', '74', '69', '68', '67']","['68', '73', '74']","['86', '80', '63', '76', '87', '78', '91']","['61', '75', '66', '69', '64', '68', '60', '60']","['8', '9', '15', '7', '6']","['Inflexible', 'Argues With Officials']"
[u'Marc Albrighton'],"['77', '77']","['69', '46', '59']","['73', '72', '70', '56', '76', '70']","['83', '69', '74']","['73', '84', '60', '78', '68', '75', '61']","['45', '73', '67', '67', '80', '73', '60', '72']","['15', '15', '9', '8', '14']","['Dives Into Tackles (CPU AI Only)', 'Leadership', 'Giant Throw-in']"
[u'Dale Stephens'],"['73', '69']","['68', '70', '76']","['83', '76', '65', '77', '74', '78']","['70', '79', '76']","['60', '86', '70', '63', '54', '64', '85']","['65', '67', '63', '69', '68', '61', '44', '69']","['13', '11', '15', '8', '10']",[]
[u'Craig Cathcart'],"['59', '47']","['77', '77', '79']","['75', '78', '33', '76', '52', '71']","['39', '72', '64']","['41', '63', '78', '53', '40', '57', '70']","['77', '56', '29', '41', '39', '39', '28', '30']","['9', '8', '6', '12', '13']",['Power Free-Kick']
[u'Ki Sung Yueng'],"['80', '74']","['60', '71', '70']","['68', '66', '72', '54', '79', '81']","['73', '83', '79']","['58', '68', '70', '59', '58', '67', '68']","['71', '82', '69', '71', '76', '77', '76', '55']","['9', '14', '9', '7', '10']",['Power Free-Kick']
[u'Winston Reid'],"['54', '43']","['75', '78', '77']","['83', '75', '42', '76', '44', '67']","['28', '60', '59']","['50', '48', '81', '39', '54', '51', '72']","['79', '70', '46', '53', '33', '38', '55', '30']","['10', '13', '15', '9', '12']",['Power Free-Kick']
[u'James McArthur'],"['77', '70']","['70', '70', '72']","['88', '80', '75', '73', '72', '80']","['66', '78', '74']","['62', '85', '66', '75', '58', '69', '64']","['66', '65', '68', '61', '54', '61', '64', '53']","['9', '9', '9', '9', '9']",[]
[u'Jay Rodriguez'],"['73', '71']","['47', '21', '28']","['41', '76', '78', '44', '73', '77']","['68', '69', '66']","['67', '77', '74', '64', '76', '71', '80']","['79', '74', '75', '72', '69', '39', '78', '74']","['14', '12', '12', '16', '9']",[]
[u'Jack Cork'],"['76', '69']","['77', '75', '76']","['78', '78', '67', '77', '72', '77']","['68', '77', '76']","['52', '90', '76', '68', '42', '63', '75']","['74', '73', '58', '59', '74', '58', '60', '60']","['6', '13', '11', '16', '6']",['Diver']
[u'Robert Snodgrass'],"['81', '76']","['42', '41', '56']","['82', '74', '77', '46', '79', '78']","['82', '74', '72']","['63', '70', '69', '67', '60', '71', '57']","['44', '81', '71', '77', '82', '82', '73', '65']","['12', '8', '15', '14', '10']",['Argues With Officials']
[u'Mark Noble'],"['76', '74']","['71', '76', '74']","['85', '74', '64', '73', '78', '77']","['71', '77', '79']","['44', '69', '66', '71', '38', '62', '56']","['62', '74', '60', '69', '71', '67', '88', '68']","['16', '7', '6', '14', '11']","['Injury Prone', 'Avoids Using Weaker Foot', 'Giant Throw-in']"
[u'Gomes'],"['25', '15']","['19', '15', '14']","['40', '72', '12', '20', '59', '59']","['15', '23', '19']","['43', '27', '64', '53', '48', '56', '76']","['14', '44', '15', '14', '12', '13', '41', '13']","['75', '79', '71', '58', '80']","['Flair', 'Second Wind']"
[u'Dwight McNeil'],"['76', '79']","['53', '44', '54']","['55', '72', '72', '46', '74', '77']","['76', '72', '68']","['75', '75', '65', '78', '81', '75', '68']","['59', '69', '65', '68', '73', '66', '62', '57']","['12', '6', '14', '14', '14']","['Argues With Officials', 'Fan Favourite']"
[u'Juan Foyth'],"['75', '71']","['73', '73', '77']","['67', '74', '50', '74', '59', '57']","['65', '74', '66']","['69', '69', '72', '69', '71', '72', '72']","['74', '56', '43', '39', '61', '47', '47', '43']","['14', '8', '15', '7', '9']",[]
[u'Yves Bissouma'],"['75', '77']","['70', '73', '76']","['68', '71', '68', '77', '74', '72']","['65', '75', '72']","['72', '74', '69', '78', '75', '74', '59']","['60', '82', '56', '74', '62', '75', '58', '41']","['12', '12', '8', '8', '8']","['Long Throw-in', 'Selfish', 'Argues With Officials']"
[u'Ryan Sessegnon'],"['76', '72']","['65', '62', '66']","['60', '73', '74', '67', '72', '80']","['72', '72', '62']","['86', '75', '56', '84', '87', '79', '66']","['55', '67', '72', '57', '71', '31', '61', '55']","['8', '6', '11', '7', '7']",['Beat Offside Trap']
[u'Harvey Barnes'],"['76', '77']","['43', '47', '49']","['47', '73', '74', '43', '74', '66']","['70', '74', '65']","['79', '72', '54', '76', '78', '76', '57']","['41', '71', '69', '75', '70', '52', '49', '50']","['8', '6', '5', '11', '10']",['Argues With Officials']
[u'Diogo Dalot'],"['76', '79']","['69', '67', '71']","['80', '76', '70', '73', '68', '76']","['80', '75', '60']","['78', '78', '74', '72', '81', '74', '83']","['68', '78', '52', '64', '76', '44', '43', '44']","['6', '10', '6', '10', '8']","['Power Free-Kick', 'Argues With Officials', 'Fan Favourite']"
[u'Dean HendersonL'],"['32', '13']","['17', '14', '14']","['21', '74', '8', '11', '33', '56']","['14', '32', '40']","['51', '34', '60', '56', '48', '53', '63']","['13', '54', '9', '6', '13', '10', '16', '5']","['73', '75', '71', '72', '76']","['Flair', 'Second Wind', 'Flair Passes']"
[u'Mason Mount'],"['79', '75']","['44', '30', '49']","['44', '72', '67', '46', '78', '71']","['70', '77', '72']","['77', '74', '46', '75', '66', '78', '46']","['59', '70', '68', '68', '75', '76', '60', '61']","['8', '11', '12', '13', '12']","['Argues With Officials', 'Finesse Shot', 'Fan Favourite']"
[u'Bernardo'],"['71', '65']","['75', '82', '79']","['74', '71', '58', '72', '55', '67']","['68', '71', '58']","['67', '74', '69', '66', '73', '63', '78']","['67', '72', '30', '68', '47', '32', '43', '53']","['14', '15', '12', '13', '12']",[]
[u'Tom Davies'],"['77', '76']","['64', '66', '69']","['83', '69', '70', '63', '76', '75']","['66', '80', '74']","['67', '73', '63', '71', '66', '74', '56']","['57', '70', '64', '58', '58', '61', '49', '42']","['14', '11', '12', '9', '10']",[]
[u'Yoshinori Mut\u014d'],"['77', '80']","['43', '30', '33']","['50', '74', '74', '39', '70', '75']","['70', '74', '59']","['78', '71', '60', '77', '76', '74', '76']","['73', '72', '75', '66', '65', '46', '62', '73']","['8', '7', '15', '15', '14']",['Fan Favourite']
